post_id,author_username,searched_author,created_at,created_at_date,text,contains_exact_phrase,like_count,retweet_count,reply_count,quote_count,impression_count,is_retweet,retweeted_tweet_id,quoted_tweet_id,reply_to_tweet_id,urls,post_url
1238241118539538432,GreekReporter,GreekReporter,2020-03-12T23:11:02+00:00,,Four Remarkable Greeks With #Autism Hope To Conquer Granola Bar Industry https://t.co/PX7a5LGB5I,True,3,0,0,0,0,False,,,,[],https://x.com/GreekReporter/status/1238241118539538432
1238915072614948865,JaniceDean,JaniceDean,2020-03-14T19:49:05+00:00,,@autism_mommie @kidcat4562 I agree. But we do have some control over what WE do and how WE react.,True,1,0,1,0,0,False,,,,[],https://x.com/JaniceDean/status/1238915072614948865
1245697609244827648,JustinTrudeau,JustinTrudeau,2020-04-02T13:00:28+00:00,,"On #WorldAutismAwarenessDay, I want to acknowledge the very real and unique challenges that people with autism and their families are currently facing. Now more than ever, let’s show each other kindness and compassion - and let’s celebrate everything that makes us who we are.",True,5642,1410,190,104,0,False,,,,[],https://x.com/JustinTrudeau/status/1245697609244827648
1245752173620756480,SenThomTillis,SenThomTillis,2020-04-02T16:37:17+00:00,,"I #LightItUpBlue to create a kinder, more inclusive world. \n\nI’ll continue to support research, education, supportive services and awareness for individuals with autism, caregivers and providers. #WorldAutismAwarenessDay https://t.co/otyJLDAqYA",True,56,13,29,5,0,False,,,,[],https://x.com/SenThomTillis/status/1245752173620756480
1245795637360316417,PBS,PBS,2020-04-02T19:30:00+00:00,,We're honored to share Emily S.'s incredible art and inspiring message on World Autism Awareness Day. \n\nWe invite you to share your story with @PortraitPBS: https://t.co/VbEWh3yHQU https://t.co/Bqo7giXJUr,True,37,14,1,4,0,False,,,,[],https://x.com/PBS/status/1245795637360316417
1245881108757188608,Scavino45,Scavino45,2020-04-03T01:09:38.000Z,2020-04-03T00:00:00.000Z,“World Autism Awareness Day is a tribute to the millions of Americans living with autism spectrum disorder (ASD). Their numerous triumphs over many and varied obstacles are a testament to the strength and resolve of the American spirit.“ \n\n#WorldAutismDay https://t.co/fw8KP6vMxG,True,854,268,58,29,0,False,0,0,0,[],https://x.com/Scavino45/status/1245881108757188608
1246095735956877312,RepDanBishop,RepDanBishop,2020-04-03T15:22:29+00:00,,April is #WorldAutismMonth to promote global understanding and acceptance of those with #autism. Let’s celebrate these valuable members of our society &amp; honor those who care for them! https://t.co/aBkDhFBuEb,True,9,3,1,0,0,False,,,,[],https://x.com/RepDanBishop/status/1246095735956877312
1248205320872243201,SocialSecurity,SocialSecurity,2020-04-09T11:05:13+00:00,,Know someone living with #Autism? Learn how #SSI can help: https://t.co/ad4e67F5Z7 #AutismAwarenessMonth,True,17,7,3,0,0,False,,,,[],https://x.com/SocialSecurity/status/1248205320872243201
1248222435062829056,GeraldoRivera,GeraldoRivera,2020-04-09T12:13:14.000Z,2020-04-09T00:00:00.000Z,Worry that developmentally disabled-like folks with autism-in group homes-seem especially vulnerable. Conditions ripe for virus spread. Danger to residents is also reflected in larger picture that the group home movement itself might be imperiled.,True,47,9,21,2,0,False,0,0,0,[],https://x.com/GeraldoRivera/status/1248222435062829056
1257793544296767491,MichaelDell,MichaelDell,2020-05-05T22:05:24.000Z,2020-05-05T00:00:00.000Z,"Very proud to see @FastCompany recognize @DellTech as a finalist in their #FCWorldChangingIdeas for our autism hiring program, for extending access to healthcare for 37M people, and teaching tech-based vocational skills to people with disabilities.\nhttps://t.co/z0rykIrcoD",True,136,30,1,5,0,False,0,0,0,[],https://x.com/MichaelDell/status/1257793544296767491
1266279781466689537,NEWS_MAKER,NEWS_MAKER,2020-05-29T08:06:40+00:00,,YouTuber reveals she gave her 4-year-old adopted son with autism to another family\nhttps://t.co/dJqg24lRXT,True,5,4,1,0,0,False,,,,[],https://x.com/NEWS_MAKER/status/1266279781466689537
1268203307807408128,AJEnglish,AJEnglish,2020-06-03T15:30:05.000Z,2020-06-03T00:00:00.000Z,'Means nothing to us'\n\nFamily of Palestinian with autism who was killed by Israeli forces say they are not optimistic over inquiry https://t.co/6wf2bZVGGU https://t.co/QyShpwWYsz,True,247,89,13,5,0,False,0,0,0,[],https://x.com/AJEnglish/status/1268203307807408128
1268285173780475904,MedianPolitics,MedianPolitics,2020-06-03T20:55:23.000Z,2020-06-03T00:00:00.000Z,13-Year-Old Girl With Autism Says She Was Attacked TWICE for Being White and Having a Pro-Trump Family https://t.co/bP5mEQ3BoL via @gatewaypundit,True,0,0,0,0,0,False,0,0,0,[],https://x.com/MedianPolitics/status/1268285173780475904
1281300065374605315,JoeTalkShow,JoeTalkShow,2020-07-09T18:51:55.000Z,2020-07-09T00:00:00.000Z,"@K_Dunn35 @JennerwTX while you're at it -- do a little study on the numbers of autism decades ago compared to the time of vaccinations.  Wear a mask, Sparky and get a vaccination.  None of your business what I do.  And educate yourself.  https://t.co/zgakIOtOBq You'd doing badly.  Very.",True,0,0,0,1,0,False,0,0,0,[],https://x.com/JoeTalkShow/status/1281300065374605315
1289937498710462465,RobertKennedyJr,RobertKennedyJr,2020-08-02T14:54:00+00:00,,"Researchers estimate a #climate effort in the Northeast U.S. helped the region reduce toxic air pollution and avoid hundreds of #asthma and #autism cases, preterm births, and low birth weights. \n\nhttps://t.co/2SJhxQcTrV",True,175,44,19,5,0,False,,,,[],https://x.com/RobertKennedyJr/status/1289937498710462465
1293285819919118336,Briefing__Room,Briefing__Room,2020-08-11T20:39:02.000Z,2020-08-11T00:00:00.000Z,"Marijuana use during pregnancy linked to autism in babies, study says https://t.co/JrrwCdoVJj",True,0,0,0,0,0,False,0,0,0,[],https://x.com/Briefing__Room/status/1293285819919118336
1294366223807983620,JetBlue,JetBlue,2020-08-14T20:12:10.000Z,2020-08-14T00:00:00.000Z,@Francsca_Villar We love Autism Speaks and are proud to work alongside them for our Blue Horizons for Autism program allowing families to practice the airport experience in a relaxed setting.,True,6,1,1,0,0,False,0,0,1294268143125266432,[],https://x.com/JetBlue/status/1294366223807983620
1303023352148373505,AndrewFeinberg,AndrewFeinberg,2020-09-07T17:32:30.000Z,2020-09-07T00:00:00.000Z,".@realDonaldTrump, who once promoted the claim that vaccines cause autism, demands an apology from @KamalaHarris for noting that he has politicized the vaccine development process.",True,163,40,7,3,0,False,0,0,1303023351150059521,[],https://x.com/AndrewFeinberg/status/1303023352148373505
1313600749486645249,RedState,RedState,2020-10-06T22:03:18.000Z,2020-10-06T00:00:00.000Z,WATCH: NASCAR Sammy Launches ‘Positivity Tour’ To Promote Autism Awareness https://t.co/2wKtXk8Hm2,True,4,1,0,0,0,False,0,0,0,[],https://x.com/RedState/status/1313600749486645249
1315434740078579714,OHCircuitRider,OHCircuitRider,2020-10-11T23:30:56.000Z,2020-10-11T00:00:00.000Z,PA: Fleetwood police chief honored from across Atlantic for saving life of suicidal British teen with autism | Berks and Beyond | https://t.co/P9x6K1Qual https://t.co/ll3RV9Lywc,True,0,0,0,0,0,False,0,0,0,[],https://x.com/OHCircuitRider/status/1315434740078579714
1323094634340470790,JoshuaLisec,JoshuaLisec,2020-11-02T02:48:37.000Z,2020-11-02T00:00:00.000Z,"I'm... stunned.\n\nThis fellow is using The Best Way To Say It to persuasionize $10 million dollar proposals\n\nAND to transform the way he, a guy with autism, communicates with people.\n\nBecome the next success story. Join thru new affiliate @hustlenconquer ⬇️\nhttps://t.co/LSzqwEQa9c https://t.co/JFPRlW88l3",True,25,1,2,1,0,False,0,0,0,[],https://x.com/JoshuaLisec/status/1323094634340470790
1343364593901596673,IvankaTrump,IvankaTrump,2020-12-28T01:14:12.000Z,2020-12-28T00:00:00.000Z,"Xavier DeGroat, an autism advocate and Michigan college student, just finished what is believed to be a historic experience as the first @WhiteHouse intern with autism. \n\nGreat job Xavier!  https://t.co/lEcdTEMbu6",True,22385,2932,972,270,0,False,0,0,0,[],https://x.com/IvankaTrump/status/1343364593901596673
1365028484054097923,DaytonMBB,DaytonMBB,2021-02-25T19:58:46.000Z,2021-02-25T00:00:00.000Z,"ICYMI: Last night, the coaches for St. Joseph’s and Dayton wore puzzle piece pins in support of people with autism and their families\n\n#AutismHoops // #GoFlyers https://t.co/jPGutNiW4r",True,121,16,7,3,0,False,0,0,0,[],https://x.com/DaytonMBB/status/1365028484054097923
1372495929983574023,ACTBrigitte,ACTBrigitte,2021-03-18T10:31:44.000Z,2021-03-18T00:00:00.000Z,"A 4 year old with Autism gets kicked out of a Spirit Airlines flight for not wearing a mask and John Kerry gets to \""fly\"" under the radar.\n\nTypical Democrat: rules for thee, not for me. https://t.co/kT0AyJtoIG",True,1318,528,71,26,0,False,0,0,0,[],https://x.com/ACTBrigitte/status/1372495929983574023
1377983264586092545,RepBenCline,RepBenCline,2021-04-02T13:56:26.000Z,2021-04-02T00:00:00.000Z,"On this #WorldAutismAwarenessDay, we promote understanding and acceptance for those living with autism and recognize their contributions to society. https://t.co/Qb5TcrV005",True,11,2,3,2,0,False,0,0,0,[],https://x.com/RepBenCline/status/1377983264586092545
1377999346264911877,SenMullin,SenMullin,2021-04-02T15:00:20+00:00,,"Approximately 1 in 54 children in the U.S. is diagnosed with an autism spectrum disorder. On World Autism Awareness Day, we focus on the importance of acceptance and creating a more inclusive world for those with autism. #AutismAwareness https://t.co/YIzX9kTk2M",True,6,1,0,1,0,False,,,,[],https://x.com/SenMullin/status/1377999346264911877
1378046837370679297,Ricochet,Ricochet,2021-04-02T18:09:03+00:00,,Bethany Mandel: The Conservative Case Against Autism Speaks https://t.co/bIhD2GNDV8,True,6,6,0,2,0,False,,,,[],https://x.com/Ricochet/status/1378046837370679297
1378115397422043142,ScarboroughNow,ScarboroughNow,2021-04-02T22:41:29+00:00,,"Clint, thank you for sharing. I know many parents who are striving every day to do their best for children with #Autism. The love and dedication you show your daughter is inspiring for all parents. May God bless Pepper and her dad! #AutismAwareness",True,603,39,8,0,0,False,,,,[],https://x.com/ScarboroughNow/status/1378115397422043142
1379480749431263238,DrOz,DrOz,2021-04-06T17:06:54+00:00,,Looking to teach your child on the spectrum about safety skills? Here’s a checklist that can help them stay out of harm's way both at home and in the community. https://t.co/Nje5TdQ0hp,False,10,3,5,0,0,False,,,,[],https://x.com/DrOz/status/1379480749431263238
1380524399036600324,RepJoeWilson,RepJoeWilson,2021-04-09T14:14:00+00:00,,"April is #AutismAwarenessMonth, a time to especially promote awareness for the 1 in 54 children and 1 in 45 adults affected by Autism.",True,11,7,4,1,0,False,,,,[],https://x.com/RepJoeWilson/status/1380524399036600324
1383810045901565965,RepBarryMoore,RepBarryMoore,2021-04-18T15:49:59.000Z,2021-04-18T00:00:00.000Z,"This month, we #CelebrateDifferences by honoring the millions of Americans living with Autism and the countless ways they contribute to our communities, our nation, and the world. #AutismAwarenessMonth https://t.co/B4Yt4iZcgS",True,6,1,1,0,0,False,0,0,0,[],https://x.com/RepBarryMoore/status/1383810045901565965
1388262202323488770,RepSaraJacobs,RepSaraJacobs,2021-04-30T22:41:16+00:00,,Proud to uplift this piece by #CA53’s own Annie Renas as we celebrate neurodiversity and mark the end of #AutismAwarenessMonth. Grateful for Annie’s insights about how to reshape the neurotypical narrative around autism.\n\nhttps://t.co/dM7GLeKV8z,True,8,3,1,1,0,False,,,,[],https://x.com/RepSaraJacobs/status/1388262202323488770
1390680644003508226,SenJonHusted,SenJonHusted,2021-05-07T14:51:17+00:00,,"During his visit, the Lt. Governor had the chance to talk to the companies who have committed to hire the students and hear from the students’ parents about how the program has positively impacted their children with autism.\n#InDemandOhio https://t.co/YBBXu702F6",True,5,1,2,0,0,False,,,,[],https://x.com/SenJonHusted/status/1390680644003508226
1396796524928147457,SquawkCNBC,SquawkCNBC,2021-05-24T11:53:37+00:00,,"CNBC launches its first NFT \""The Haines Bottom\""\n\nTo bid go to https://t.co/Bqqk2wFsRG starting at 9am.\n\nAll proceeds go to Autism Speaks and The Council for Economic Education https://t.co/lCAaHE18Q0",True,17,4,3,0,0,False,,,,[],https://x.com/SquawkCNBC/status/1396796524928147457
1397223860425080836,RandPaul,RandPaul,2021-05-25T16:11:42.000Z,2021-05-25T00:00:00.000Z,"Did Neil Armstrong say: “One small step for Man, one giant leap for mankind” or “One small step for ‘A’ man”\n\nWell researchers siphoned off $700,000 from an NSF autism research grant to ask that question.  The answer: we just don’t know. https://t.co/1o4v1JiLQP",True,708,247,61,26,0,False,0,0,1397223855530381315,[],https://x.com/RandPaul/status/1397223860425080836
1397659181939896320,NickAdamsinUSA,NickAdamsinUSA,2021-05-26T21:01:30+00:00,,My thoughts and prayers are with this entire community! 🙏 https://t.co/zbJSEXKwF5,False,29,12,0,0,0,False,,,,[],https://x.com/NickAdamsinUSA/status/1397659181939896320
1404165597064224772,DarrenJBeattie,DarrenJBeattie,2021-06-13T19:55:41.000Z,2021-06-13T00:00:00.000Z,"I am all for giving credit for groundbreaking concepts and even coinages where appropriate\n\nBut this lady making a proprietary claim over the term \""anti-white\"" or the idea that CRT is anti-white but not marxist is absurd. \n\nMarvel comic tier \""paleo-lolbertarian\"" autism on display",True,41,8,13,1,0,False,0,1403986161081589769,0,[],https://x.com/DarrenJBeattie/status/1404165597064224772
1406610184538099715,ElectionWiz,ElectionWiz,2021-06-20T13:49:36.000Z,2021-06-20T00:00:00.000Z,An explosive report from @SharylAttkisson:\n\n CDC senior scientist: 'We trashed data showing vaccine-autism link in African-American boys' https://t.co/QjUzHtUhzT,True,133,90,9,10,0,False,0,0,0,[],https://x.com/ElectionWiz/status/1406610184538099715
1424792658996830208,NPRextra,NPRextra,2021-08-09T18:00:15.000Z,2021-08-09T00:00:00.000Z,"Check out this article on @NPRCodeSwitch with Helen Hoang about Sex, Autism And Freedom\nhttps://t.co/ZcaNU5Q9E5",True,2,0,0,0,0,False,0,0,1424790393208594432,[],https://x.com/NPRextra/status/1424792658996830208
1431641098141720584,DineshDSouza,DineshDSouza,2021-08-28T15:33:31.000Z,2021-08-28T00:00:00.000Z,"Emory University won't share suspect's race after Autism Center was vandalized with swastikas, racial slurs: report\nhttps://t.co/WbWpcKoyZp",True,661,185,163,28,0,False,0,0,0,[],https://x.com/DineshDSouza/status/1431641098141720584
1432327996258635777,MartinKulldorff,MartinKulldorff,2021-08-30T13:03:00.000Z,2021-08-30T00:00:00.000Z,"In 1998, @TheLancet editor @richardhorton1 published a study falsely linking autism to vaccines. In 2020, he published a memorandum falsely claiming that the scientific \""consensus\"" doubted lasting immunity after COVID disease. Both with dire consequences for public health.",True,1208,320,49,8,0,False,0,1430660291579105284,0,[],https://x.com/MartinKulldorff/status/1432327996258635777
1463569700898672652,BBCBreaking,BBCBreaking,2021-11-24T18:06:23.000Z,2021-11-24T00:00:00.000Z,"100 people with learning disabilities and autism in England have been held in specialist hospitals for at least 20 years, BBC learns\n\nhttps://t.co/fnntpjrch8",True,563,255,92,82,0,False,0,0,0,[],https://x.com/BBCBreaking/status/1463569700898672652
1474983362225917955,MSNOWNews,MSNOWNews,2021-12-26T06:00:12.000Z,2021-12-26T00:00:00.000Z,Eric Garcia: Anti-vaxxers are now melding with anti-democratic extremists. But this movement's roots can be traced to men like Robert F. Kennedy Jr. and their autism falsehoods. https://t.co/wkVESVNldh,True,206,57,56,2,0,False,0,0,0,[],https://x.com/MSNOWNews/status/1474983362225917955
1478260184170614784,CNN,CNN,2022-01-04T07:01:07.000Z,2022-01-04T00:00:00.000Z,"The 2021 World's Strongest Man winner, Tom Stoltman, says his autism is a \""superpower\"" that can be harnessed https://t.co/eqrsmerYCR https://t.co/PZOtBPSDWR",True,199,35,16,5,0,False,0,0,0,[],https://x.com/CNN/status/1478260184170614784
1504725277619937300,TMZ,TMZ,2022-03-18T07:43:57+00:00,,Post Malone wishes a fan with autism a happy 21st birthday. https://t.co/5aR1TJFNmA,True,1950,155,34,57,0,False,,,,[],https://x.com/TMZ/status/1504725277619937300
1507348906081935363,EWErickson,EWErickson,2022-03-25T13:29:19.000Z,2022-03-25T00:00:00.000Z,"Some doctors and scientists think vaccines cause autism too, but we don’t really give them credibility.  USA Today would do so with this sort of nonsense.  https://t.co/OmBbF19bL4",True,22,2,8,1,0,False,0,0,0,[],https://x.com/EWErickson/status/1507348906081935363
1510272089676079110,RepKatCammack,RepKatCammack,2022-04-02T15:05:00+00:00,,"On this World Autism Day, we recognize the individuals and families in #FL03 with Autism Spectrum Disorder and the unique contributions they have in our society. https://t.co/ayRuWs9sri",True,11,5,0,0,0,False,,,,[],https://x.com/RepKatCammack/status/1510272089676079110
1510341094835433479,SenRickScott,SenRickScott,2022-04-02T19:39:12+00:00,,Today is an important reminder to raise awareness for autism and foster support for the autistic in our nation and around the world. #WorldAutismAwarenessDay,True,105,16,26,2,0,False,,,,[],https://x.com/SenRickScott/status/1510341094835433479
1511003227881414661,OrderStAndrew,OrderStAndrew,2022-04-04T15:30:17.000Z,2022-04-04T00:00:00.000Z,"His All-Holiness Ecumenical Patriarch Bartholomew on World Autism Day, April 2: \""We address every human being in good faith and join in the blessed endeavor of understanding, acceptance and support of our fellow human beings on the spectrum.\"" https://t.co/22V7T30Byx https://t.co/rg86D0K1DX",True,12,2,0,0,0,False,0,0,0,[],https://x.com/OrderStAndrew/status/1511003227881414661
1513293063996723201,JENin140,JENin140,2022-04-10T23:09:16.000Z,2022-04-10T00:00:00.000Z,"“In the Izium district, orcs kidnapped Ukrainian, volunteer, writer Volodymyr Vakulenko&amp; his underage son w/autism. Even before war, Volodymyr wrote on social media that \""good ppl\"" from village would definitely betray him for his pro-Ukrainian position.\nPassed. Horror. Damn them.",True,1,0,0,0,0,False,0,1513189959636856853,0,[],https://x.com/JENin140/status/1513293063996723201
1528721520708796416,JoshSweigart,JoshSweigart,2022-05-23T12:56:27+00:00,,.@FrankLaRose stopped by the food truck on his way to a minority business roundtable in downtown Dayton. The event was one of more than a dozen around the state at which he meets with minority business leaders to talk about how the state can support them. https://t.co/bkbgoTykuZ,False,0,0,1,0,0,False,,,,[],https://x.com/JoshSweigart/status/1528721520708796416
1540666941253160960,RCamposDuffy,RCamposDuffy,2022-06-25T12:03:17.000Z,2022-06-25T00:00:00.000Z,"@ananavarro is a eugenicist. On @cnn yesterday she openly advocated for the right to exterminate those with physical disabilities, Down syndrome and autism because it’s “hard” on caretakers.",True,5,1,3,0,0,False,0,1540471608816635911,0,[],https://x.com/RCamposDuffy/status/1540666941253160960
1541240189804331008,MattWolking,MattWolking,2022-06-27T02:01:10.000Z,2022-06-27T00:00:00.000Z,"Ana Navarro says abortion is needed to deal with \""special needs kids\"" like those with Down syndrome and autism https://t.co/FOERpzlLEm",True,50,28,10,7,0,False,0,0,0,[],https://x.com/MattWolking/status/1541240189804331008
1578569172019302401,NYTHealth,NYTHealth,2022-10-08T02:13:13.000Z,2022-10-08T00:00:00.000Z,"Mothers with autism, who are less likely than others to breastfeed, have been hit particularly hard by the baby formula shortage. https://t.co/kzZgSkpJQ2",True,5,0,0,0,0,False,0,0,0,[],https://x.com/NYTHealth/status/1578569172019302401
1585804793720602624,SooperMexican,SooperMexican,2022-10-28T01:25:00+00:00,,"And I for one welcome our new autism spectrum overlords. I’d like to remind them that as a trusted podcast personality, I can be helpful in rounding up others to toil in their underground retweet caves....",True,18,4,1,0,0,False,,,,[],https://x.com/SooperMexican/status/1585804793720602624
1589979207345414144,BuzzFeed,BuzzFeed,2022-11-08T13:52:38.000Z,2022-11-08T00:00:00.000Z,“Watching this episode in middle school was the sole reason i was terrified to tell my friends about my autism ������” https://t.co/rwOeq9wlYa,True,15,1,0,0,0,False,0,0,0,[],https://x.com/BuzzFeed/status/1589979207345414144
1613917670143062016,GenFlynn,GenFlynn,2023-01-13T15:15:32.000Z,2023-01-13T00:00:00.000Z,"If you want to get involved and fight thru censorship, immediately follow:\n\n@RealB4Freedom ������������������������������������\n\nAlso check out this ebook ������������ for only $.99 cents on how one Mama Bear nurtured her son back to health from autism resulting from a jab! ☝������������������������������",True,487,202,44,4,61224,False,0,1613296721580228610,0,[],https://x.com/GenFlynn/status/1613917670143062016
1617667549906481153,RepMarkGreen,RepMarkGreen,2023-01-23T23:36:13+00:00,,This murder suspect allegedly killed a 20-year-old woman just months after being released into the U.S. by the Biden Administration. We’ll be adding this incident to our list of questions to ask Secretary Mayorkas.\n\nhttps://t.co/l8F14H6RCc,False,725,354,123,37,460542,False,,,,[],https://x.com/RepMarkGreen/status/1617667549906481153
1617988469191774208,HomelandGOP,HomelandGOP,2023-01-24T20:51:26+00:00,,"In the first 3 months of this fiscal year, Border Patrol agents arrested 146 known gang members attempting to illegally cross the border, 52 of those being MS-13 members. \n\nPresident Biden is putting political expediency over the safety of Americans. \nhttps://t.co/xqELwWDUjJ",False,2,2,0,1,408,False,,,,[],https://x.com/HomelandGOP/status/1617988469191774208
1622953793313984515,JenniferMarguli,JenniferMarguli,2023-02-07T13:41:52.000Z,2023-02-07T00:00:00.000Z,177 comments on this article now. See what everyone's talking about: #Tylenol #autism https://t.co/hGNO0d0S2Q,True,37,22,3,2,2462,False,0,0,0,[],https://x.com/JenniferMarguli/status/1622953793313984515
1634613517046120454,PJMedia_com,PJMedia_com,2023-03-11T17:53:26.000Z,2023-03-11T00:00:00.000Z,'Object Sexuality': At the Intersection of LGBTQ+++™ Ideology and Autism https://t.co/EdhIXwYUqn,True,3,1,0,0,588,False,0,0,0,[],https://x.com/PJMedia_com/status/1634613517046120454
1639483556077649921,NYTScience,NYTScience,2023-03-25T04:25:14.000Z,2023-03-25T00:00:00.000Z,"The rise does not necessarily mean that autism spectrum disorder has become more common among children, and it could stem from other factors, such as increased awareness and screening. https://t.co/bntvm1Sif5",True,5,1,1,0,6834,False,0,0,0,[],https://x.com/NYTScience/status/1639483556077649921
1642650195153264641,Eric_Schmitt,Eric_Schmitt,2023-04-02T22:08:20.000Z,2023-04-02T00:00:00.000Z,It’s World Autism Awareness Day. So grateful for the lessons this guy has taught me and every single person he’s met.\n\nGod bless everyone on this beautiful Sunday! https://t.co/PwmMaVgjFw,True,505,53,43,4,28907,False,0,0,0,[],https://x.com/Eric_Schmitt/status/1642650195153264641
1642653732948025344,SenEricSchmitt,SenEricSchmitt,2023-04-02T22:22:23+00:00,,Today is World Autism Awareness Day! I am so thankful for my son and all the lessons he has taught me. \n#Autism #AutismAcceptance https://t.co/rIbTvKHP1o,True,106,10,3,0,5678,False,,,,[],https://x.com/SenEricSchmitt/status/1642653732948025344
1642687691107053569,RepMikeLawler,RepMikeLawler,2023-04-03T00:37:19+00:00,,Today is #WorldAutismAwarenessDay. 1 in 54 children in the U.S. is diagnosed with autistic spectrum disorder. Let us commit ourselves to recognizing the unique strengths and challenges of individuals with autism and promote inclusion and support for them in all areas of life. https://t.co/X7cI0OhV3I,True,25,5,4,3,8483,False,,,,[],https://x.com/RepMikeLawler/status/1642687691107053569
1643365343664939008,FinancialTimes,FinancialTimes,2023-04-04T21:30:04.000Z,2023-04-04T00:00:00.000Z,Researchers are unsure about what causes autism. Quantum brain sensors might be able to give some clues. A new episode of Tech Tonic is out today\nhttps://t.co/LQHdbLKVbS,True,17,6,2,0,28770,False,0,0,0,[],https://x.com/FinancialTimes/status/1643365343664939008
1643640615153045505,JoshYoung,JoshYoung,2023-04-05T15:43:54.000Z,2023-04-05T00:00:00.000Z,@RazorOil Wildly inappropriate and unprofessional. I'm with you Razor and I think the work you do for Autism awareness is important.,True,33,0,1,0,2809,False,0,0,1643639616543821825,[],https://x.com/JoshYoung/status/1643640615153045505
1644086378588786690,RedCross,RedCross,2023-04-06T21:15:12.000Z,2023-04-06T00:00:00.000Z,"After their apartment was damaged by a tornado in Amory, Mississippi, Emily &amp; her mother arrived at a @RedCrossMiss shelter where they received the extra comfort &amp; support needed for Emily, who has autism.\n\nRead how she bonded with a Red Cross volunteer: https://t.co/bJLWd6Oel3 https://t.co/PkAEou5v9D",True,49,22,4,6,9083,False,0,0,0,[],https://x.com/RedCross/status/1644086378588786690
1652912472146206720,Badhombre,Badhombre,2023-05-01T05:46:57.000Z,2023-05-01T00:00:00.000Z,"@LinReddehase @CMargaronis Yeah but they put it in their bios, same with autism and ADHD, as some type of victimhood badge.",True,3,0,1,0,68,False,0,0,1652911752982548481,[],https://x.com/Badhombre/status/1652912472146206720
